id,电话,,标题,创建时间,城市,区域,商圈,月租金,月租金单位,单位租金,单位租金单位,店主自述,商铺类型,转让费,装让费单位,业态,店铺状态,更新时间,,经度,纬度,标签,建筑面积,临近街道,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1295056,,-,松江松江大学城393㎡商铺,2020/3/24,上海,松江,松江大学城,3.6,万/月,3.05,元/日.㎡,,-,无,,其它业态,松江松江大学城393㎡商铺,-,5天前更新,121.2040148,31.03996222,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1292780,,-,浦东三林22㎡商铺,2020/3/24,上海,浦东,三林,9000,元/月,13.64,元/日.㎡,,-,无,,其它业态,浦东三林22㎡商铺,-,2020/3/24 9:50,121.5201528,31.16867847,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287188,,-,浦东张江35㎡商铺出租,2020/3/19,上海,浦东,张江,1.38,万/月,13.14,元/日.㎡,,步行商业街,无,,其它业态,浦东张江35㎡商铺出租,-,2020/3/19 9:40,121.622,31.2073,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1292522,,-,黄浦豫园12㎡商铺,2020/3/23,上海,黄浦,豫园,1.2,万/月,33.33,元/日.㎡,,-,无,,其它业态,黄浦豫园12㎡商铺,-,2020/3/23 17:50,121.496847,31.23426007,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1287183,,-,嘉定菊园新区64㎡商铺出租,2020/3/19,上海,嘉定,菊园新区,1.5,万/月,7.81,元/日.㎡,,-,无,,其它业态,嘉定菊园新区64㎡商铺出租,-,2020/3/19 9:40,121.234,31.3841,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287597,,-,徐汇田林75㎡商铺出租,2020/3/20,上海,徐汇,田林,3.5,万/月,15.56,元/日.㎡,,步行商业街,无,,其它业态,徐汇田林75㎡商铺出租,-,2020/3/20 9:50,121.425,31.187,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1296206,,-,黄浦淮海中路55㎡商铺出租,2020/3/25,上海,黄浦,淮海中路,3.35,万/月,20.3,元/日.㎡,,百货/购物中心,面议,,其它业态,黄浦淮海中路55㎡商铺出租,-,5天前更新,121.482,31.2295,"{'7': ['在商场内'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",55㎡,-,0,0,0,0,0,无,0
1293302,,-,浦东金桥655㎡商铺出租,2020/3/24,上海,浦东,金桥,8.84,万/月,4.5,元/日.㎡,,步行商业街,无,,其它业态,浦东金桥655㎡商铺出租,-,2020/3/24 10:30,121.614,31.2837,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1183092,15221291767,-,长宁虹桥中山西路127㎡商铺转让，公司照可用，可餐饮,2019/9/24,上海,长宁,虹桥,3.05,万/月,7.99,元/日.㎡,,写字楼配套,5,万,其它业态,长宁虹桥中山西路127㎡商铺转让，公司照可用，可餐饮,空铺,2020/9/24 21:45,121.421515,31.204458,"{'0': ['免租期'], '9': ['无转让费', '可餐饮', '房租月付']}",127㎡,中山西路,1月一付,3月房租,-,22个月,36个月,继续使用原租约 另签一份,否
1286890,,-,闵行华漕70㎡商铺,2020/3/18,上海,闵行,华漕,2.18,万/月,10.38,元/日.㎡,,-,无,,其它业态,闵行华漕70㎡商铺,-,2020/3/18 13:30,121.3233096,31.21647496,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1286901,,-,宝山淞南200㎡商铺,2020/3/18,上海,宝山,淞南,2.5,万/月,4.17,元/日.㎡,,-,无,,其它业态,宝山淞南200㎡商铺,-,2020/3/18 14:00,121.5762221,31.34199977,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1294799,,-,闵行浦江金平路200㎡商铺出租，可办照,2020/3/25,上海,闵行,浦江,3,万/月,5,元/日.㎡,,百货/购物中心,无,,其它业态,闵行浦江金平路200㎡商铺出租，可办照,空铺,5天前更新,121.436766,31.01793885,"{'7': ['在商场内'], '9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁']}",200㎡,金平路,0,0,0,0,0,无,0
1295026,,-,松江泗泾1500㎡商铺,2020/3/24,上海,松江,泗泾,8.2,万/月,1.82,元/日.㎡,,-,无,,其它业态,松江泗泾1500㎡商铺,-,5天前更新,121.4805389,31.23592904,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1284102,,-,闵行春申50㎡商铺,2020/3/10,上海,闵行,春申,7500,元/月,5,元/日.㎡,,-,无,,其它业态,闵行春申50㎡商铺,-,2020/3/10 20:11,121.3840981,31.10326302,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1281488,13661541805,-,松江松江新城文涵路460㎡小吃快餐店转让，个人照可用，可明火，可餐饮,2020/3/6,上海,松江,松江新城,2,万/月,1.45,元/日.㎡,,独立商业,面议,,酒楼餐饮,松江松江新城文涵路460㎡小吃快餐店转让，个人照可用，可明火，可餐饮,营业中,2020/2/29 14:10,121.192717,31.040939,"{'9': ['可餐饮'], '13': ['可明火', '宽门面'], '16': ['临近学校']}",460㎡,文涵路,3月一付,1月房租,-,60个月,60个月,无,否
1284603,,-,虹口鲁迅公园160㎡商铺,2020/3/11,上海,虹口,鲁迅公园,7,万/月,14.58,元/日.㎡,,-,无,,其它业态,虹口鲁迅公园160㎡商铺,-,2020/3/11 20:41,121.4844482,31.27571055,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1272456,,-,松江九亭130㎡商铺出租,2020/1/5,上海,松江,九亭,2.3,万/月,5.9,元/日.㎡,,-,无,,其它业态,松江九亭130㎡商铺出租,-,2020/1/5 7:00,121.3198005,31.15855931,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1282889,,-,嘉定新成路60㎡商铺,2020/3/6,上海,嘉定,新成路,1.3,万/月,7.22,元/日.㎡,,-,无,,其它业态,嘉定新成路60㎡商铺,-,2020/3/6 20:22,121.2715493,31.38688007,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
865630,,-,嘉定新成路和政路147㎡商铺出租，可办照，可餐饮,2018/12/16,上海,嘉定,新成路,3,万/月,6.8,元/日.㎡,,独立商业,无,,其它业态,嘉定新成路和政路147㎡商铺出租，可办照，可餐饮,空铺,2020/12/16 9:20,121.278901,31.387988,"{'9': ['无转让费', '可餐饮'], '13': ['房东直租'], '16': ['临近学校']}",147㎡,和政路,3月一付,2月房租,-,-,12个月,无,否
1279575,,-,虹口四川北路24㎡商铺,2020/2/23,上海,虹口,四川北路,3,万/月,41.67,元/日.㎡,,-,无,,其它业态,虹口四川北路24㎡商铺,-,2020/2/23 20:01,121.492015,31.25741286,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1277150,,-,浦东川沙46㎡商铺出租,2020/2/7,上海,浦东,川沙,3000,元/月,2.17,元/日.㎡,,-,无,,其它业态,浦东川沙46㎡商铺出租,-,2020/2/7 23:20,121.6433496,31.15574581,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1269165,,-,奉贤海湾奉炮公路160㎡小吃快餐店转让，不可办照，可明火，可餐饮,2019/12/29,上海,奉贤,海湾,3750,元/月,0.78,元/日.㎡,,独立商业,9,万,酒楼餐饮,奉贤海湾奉炮公路160㎡小吃快餐店转让，不可办照，可明火，可餐饮,营业中,2020/12/28 18:10,121.533251,30.836392,"{'9': ['可餐饮'], '13': ['可明火'], '16': ['临近学校', '居民密集区']}",160㎡,奉炮公路,0,0,0,0,0,无,0
1263292,,-,浦东周浦年家浜东路426㎡小吃快餐店转让，公司照可过户，可餐饮,2019/12/17,上海,浦东,周浦,7.66,万/月,5.99,元/日.㎡,,百货/购物中心,380,万,酒楼餐饮,浦东周浦年家浜东路426㎡小吃快餐店转让，公司照可过户，可餐饮,营业中,2020/12/17 20:10,121.60055,31.118751,"{'7': ['在商场内'], '9': ['可餐饮', '房租月付'], '16': ['临近学校']}",426㎡,年家浜东路,0,0,0,0,0,无,0
1286472,,-,杨浦中原252㎡商铺,2020/3/17,上海,杨浦,中原,5,万/月,6.61,元/日.㎡,,-,无,,其它业态,杨浦中原252㎡商铺,-,2020/3/17 12:10,121.532813,31.32445588,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1265002,,-,松江泗泾泗宝路48㎡小吃快餐店转让，可办照,2019/12/21,上海,松江,泗泾,1.44,万/月,10.02,元/日.㎡,,独立商业,20,万,酒楼餐饮,松江泗泾泗宝路48㎡小吃快餐店转让，可办照,营业中,2020/12/21 7:00,121.263676,31.121837,"{'16': ['临近地铁', '临近学校', '居民密集区', '380V动力电']}",48㎡,泗宝路,0,0,0,0,0,无,0
1264021,,-,闵行颛桥新建路70㎡超市转让，可办照,2019/12/19,上海,闵行,颛桥,2.5,万/月,11.9,元/日.㎡,,独立商业,5,万,百货超市,闵行颛桥新建路70㎡超市转让，可办照,营业中,2020/12/19 8:20,121.416563,31.048924,"{'16': ['临近学校', '居民密集区', '380V动力电']}",70㎡,新建路,年付（30万）,1月房租,-,-,36个月,无,否
1277127,,-,松江松江老城90㎡商铺出租,2020/2/7,上海,松江,松江老城,3000,元/月,1.11,元/日.㎡,,写字楼配套,无,,其它业态,松江松江老城90㎡商铺出租,-,2020/2/7 23:10,121.252762,31.02220883,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1280883,,-,松江新桥110㎡商铺,2020/2/25,上海,松江,新桥,5500,元/月,1.67,元/日.㎡,,-,无,,其它业态,松江新桥110㎡商铺,-,2020/2/25 21:30,121.2919332,31.06029858,"{'9': ['无转让费'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1275259,,-,浦东金桥540㎡商铺,2020/1/14,上海,浦东,金桥,4.86,万/月,3,元/日.㎡,,-,无,,其它业态,浦东金桥540㎡商铺,-,2020/1/14 7:00,121.5903942,31.31517509,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1244567,,-,松江松江新城文涵路607㎡商铺出租，可办照,2019/11/27,上海,松江,松江新城,5.6,万/月,3.08,元/日.㎡,,独立商业,无,,其它业态,松江松江新城文涵路607㎡商铺出租，可办照,空铺,2020/11/26 23:07,121.1926,31.043363,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",607㎡,文涵路,3月一付,2月房租,-,-,60个月,无,否
1278266,,-,嘉定菊园新区慈竹路500㎡商铺出租，可办照，可明火，可餐饮,2020/3/8,上海,嘉定,菊园新区,5.2,万/月,3.47,元/日.㎡,,独立商业,面议,,其它业态,嘉定菊园新区慈竹路500㎡商铺出租，可办照，可明火，可餐饮,空铺,2020/2/10 9:06,121.22646,31.37385,"{'0': ['免租期'], '9': ['无转让费', '可餐饮'], '13': ['可明火']}",500㎡,慈竹路,0,0,0,0,0,无,0
1246506,,-,闵行莘庄莘凌路80㎡服装店出租，可办照,2019/11/29,上海,闵行,莘庄,2.5,万/月,10.42,元/日.㎡,,独立商业,无,,服饰鞋包,闵行莘庄莘凌路80㎡服装店出租，可办照,营业中,2020/11/29 2:00,121.376992,31.118556,"{'0': ['免租期'], '9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校']}",80㎡,莘凌路,0,0,0,0,0,无,0
1278267,,-,嘉定嘉定老城柳湖路45㎡商铺出租，可办照,2020/2/20,上海,嘉定,嘉定老城,8000,元/月,5.93,元/日.㎡,,独立商业,无,,其它业态,嘉定嘉定老城柳湖路45㎡商铺出租，可办照,空铺,2020/2/10 9:13,121.25886,31.39145,"{'0': ['免租期'], '9': ['无转让费', '房租月付'], '13': ['房东直租']}",45㎡,柳湖路,0,0,0,0,0,无,0
1283303,,-,嘉定南翔金润路500㎡商铺出租，可办照，可明火，可餐饮,2020/3/8,上海,嘉定,南翔,4.5,万/月,3,元/日.㎡,,独立商业,面议,,其它业态,嘉定南翔金润路500㎡商铺出租，可办照，可明火，可餐饮,空铺,2020/3/8 14:44,121.335991,31.297642,"{'0': ['免租期'], '9': ['无转让费', '可餐饮'], '13': ['可明火']}",500㎡,金润路,0,0,0,0,0,无,0
1283184,,-,奉贤青村600㎡商铺,2020/3/7,上海,奉贤,青村,1.4,万/月,0.78,元/日.㎡,,-,无,,其它业态,奉贤青村600㎡商铺,-,2020/3/7 19:41,121.5630599,30.93336801,"{'9': ['无转让费'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1284125,,-,静安南京西路76㎡商铺,2020/3/10,上海,静安,南京西路,4,万/月,17.54,元/日.㎡,,-,40,万,其它业态,静安南京西路76㎡商铺,-,2020/3/10 20:11,121.4725933,31.23146041,"{'4': ['证照齐全'], '9': ['无转让费'], '16': ['临近地铁', '临近学校']}",76㎡,-,0,0,0,0,0,无,0
1297631,,-,静安永和沪太支路25㎡商铺出租，可办照,2020/3/27,上海,静安,永和,9167,元/月,12.22,元/日.㎡,,独立商业,无,,其它业态,静安永和沪太支路25㎡商铺出租，可办照,空铺,3天前更新,121.4302997,31.30041118,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",25㎡,沪太支路,0,0,0,0,0,无,0
1281693,,-,松江松江新城新松江路450㎡小吃快餐店转让，公司照可过户，可明火，可餐饮,2020/3/2,上海,松江,松江新城,10,万/月,7.41,元/日.㎡,店主自述：沿街旺铺，在营音乐餐厅，租约稳定低于市场价！松*商圈可重餐饮！周边人流大，紧邻松江大学城！证照齐全！...,百货/购物中心,面议,,酒楼餐饮,松江松江新城新松江路450㎡小吃快餐店转让，公司照可过户，可明火，可餐饮,营业中,2020/3/2 0:43,121.217625,31.044669,"{'0': ['免租期'], '7': ['在商场内'], '9': ['可餐饮'], '13': ['可明火']}",450㎡,新松江路,3月一付,3月房租,-,60个月,72个月,无,否
1271760,,-,浦东外高桥27㎡商铺出租,,上海,浦东,外高桥,2,万/月,24.69,元/日.㎡,,-,无,,其它业态,浦东外高桥27㎡商铺出租,-,2020/1/3 7:00,121.5817131,31.34988147,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1074349,,-,浦东三林东书房路220㎡学校转让，可办照,2019/7/6,上海,浦东,三林,3,万/月,4.55,元/日.㎡,,独立商业,面议,,教育培训,浦东三林东书房路220㎡学校转让，可办照,营业中,2020/7/6 7:00,121.539945,31.174156,"{'16': ['临近地铁', '临近学校', '居民密集区']}",220㎡,东书房路,3月一付,2月房租,-,-,60个月,无,否
1287627,,-,徐汇斜土路128㎡商铺出租,2020/3/20,上海,徐汇,斜土路,3.07,万/月,7.99,元/日.㎡,,独立商业,无,,其它业态,徐汇斜土路128㎡商铺出租,-,2020/3/20 10:00,121.466,31.2056,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1287727,,-,奉贤南桥142㎡商铺,2020/3/20,上海,奉贤,南桥,9402,元/月,2.21,元/日.㎡,,-,无,,其它业态,奉贤南桥142㎡商铺,-,2020/3/20 13:50,121.5000268,30.9166639,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1292568,,-,浦东川沙75㎡商铺出租,2020/3/23,上海,浦东,川沙,3200,元/月,1.42,元/日.㎡,,步行商业街,无,,其它业态,浦东川沙75㎡商铺出租,-,2020/3/23 18:20,121.7097806,31.2636752,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1215607,,-,浦东金桥五莲路12㎡小吃快餐店转让，大照/集体照，可明火，可餐饮,2019/10/24,上海,浦东,金桥,3500,元/月,9.72,元/日.㎡,,市场,无,,酒楼餐饮,浦东金桥五莲路12㎡小吃快餐店转让，大照/集体照，可明火，可餐饮,营业中,2020/10/24 19:11,121.586422,31.281044,"{'7': ['档口'], '9': ['无转让费', '可餐饮'], '13': ['可明火']}",12㎡,五莲路,半年付（2.1万）,1月房租,-,-,12个月,无,否
1274661,,-,奉贤青村60㎡商铺,2020/1/12,上海,奉贤,青村,4200,元/月,2.33,元/日.㎡,,-,无,,其它业态,奉贤青村60㎡商铺,-,2020/1/12 7:00,121.650309,30.96405555,"{'9': ['无转让费'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1293063,,-,青浦盈浦城中北路80㎡火锅店转让，个人照可用，可餐饮,2020/3/24,上海,青浦,盈浦,2.2,万/月,9.17,元/日.㎡,,写字楼配套,15,万,酒楼餐饮,青浦盈浦城中北路80㎡火锅店转让，个人照可用，可餐饮,营业中,2020/3/24 10:07,121.118505,31.154409,"{'9': ['可餐饮'], '16': ['临近学校', '居民密集区', '380V动力电']}",80㎡,城中北路,0,0,0,0,0,无,0
1287749,,-,青浦香花桥78㎡商铺,2020/3/20,上海,青浦,香花桥,2,万/月,8.55,元/日.㎡,,-,无,,其它业态,青浦香花桥78㎡商铺,-,2020/3/20 14:10,121.118071,31.15268831,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1277348,,-,宝山杨行90㎡商铺,2020/2/8,上海,宝山,杨行,2.05,万/月,7.59,元/日.㎡,,-,无,,其它业态,宝山杨行90㎡商铺,-,2020/2/8 7:00,121.4689401,30.93625545,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1280769,,-,奉贤青村140㎡商铺,2020/2/25,上海,奉贤,青村,1.47,万/月,3.5,元/日.㎡,,-,无,,其它业态,奉贤青村140㎡商铺,-,2020/2/25 12:00,121.55651,30.9335726,"{'9': ['无转让费'], '16': ['临近学校']}",-,-,0,0,0,0,0,无,0
1275803,,-,嘉定江桥168㎡商铺出租,2020/1/15,上海,嘉定,江桥,2.6,万/月,5.16,元/日.㎡,,-,无,,其它业态,嘉定江桥168㎡商铺出租,-,2020/1/15 23:30,121.3292603,31.2457634,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1275779,,-,松江松江老城300㎡商铺,2020/1/15,上海,松江,松江老城,3.15,万/月,3.5,元/日.㎡,,-,无,,其它业态,松江松江老城300㎡商铺,-,2020/1/15 19:10,121.2462592,31.00979453,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1055816,,-,浦东航头沪南公路65㎡小吃快餐店转让，公司照可过户，可明火,2019/6/26,上海,浦东,航头,1,万/月,5.13,元/日.㎡,,步行商业街,面议,,酒楼餐饮,浦东航头沪南公路65㎡小吃快餐店转让，公司照可过户，可明火,营业中,2020/6/26 17:33,121.593974,31.061047,"{'4': ['证照齐全'], '13': ['可明火'], '16': ['临近学校', '居民密集区']}",65㎡,沪南公路,半年付（6万）,1月房租,-,11个月,24个月,继续使用原租约,否
1274937,,-,杨浦新江湾城52㎡商铺出租,2020/1/13,上海,杨浦,新江湾城,3000,元/月,1.92,元/日.㎡,,-,无,,其它业态,杨浦新江湾城52㎡商铺出租,-,2020/1/13 7:01,121.5119983,31.32374639,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
1278702,,-,黄浦豫园12㎡商铺,2020/2/14,上海,黄浦,豫园,1.2,万/月,33.33,元/日.㎡,,-,13.2,万,其它业态,黄浦豫园12㎡商铺,-,2020/2/14 16:50,121.496847,31.23426007,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",12㎡,-,0,0,0,0,0,无,0
1263465,,-,长宁镇宁路延安西路185㎡小吃快餐店转让，公司照可过户，可明火，可餐饮,2019/12/18,上海,长宁,镇宁路,1.7,万/月,3.06,元/日.㎡,,独立商业,35,万,酒楼餐饮,长宁镇宁路延安西路185㎡小吃快餐店转让，公司照可过户，可明火，可餐饮,营业中,2020/12/18 7:00,121.441375,31.22248,"{'9': ['可餐饮'], '13': ['可明火'], '16': ['临近地铁', '临近学校']}",185㎡,延安西路,0,0,0,0,0,无,0
1265096,,-,浦东惠南沪南公路15㎡商铺出租，可办照,2019/12/23,上海,浦东,惠南,1.25,万/月,27.78,元/日.㎡,,独立商业,无,,其它业态,浦东惠南沪南公路15㎡商铺出租，可办照,空铺,2020/12/21 11:59,121.746122,31.04565,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近学校', '居民密集区']}",15㎡,沪南公路,0,0,0,0,0,无,0
1266144,,-,徐汇田林田林路20㎡饮料店/水吧转让，可办照,2019/12/24,上海,徐汇,田林,2.2,万/月,36.67,元/日.㎡,,独立商业,23,万,酒楼餐饮,徐汇田林田林路20㎡饮料店/水吧转让，可办照,营业中,2020/12/24 10:33,121.425886,31.176842,"{'16': ['临近地铁', '临近学校', '居民密集区', '380V动力电']}",20㎡,田林路,0,0,0,0,0,无,0
943698,,-,宝山通河牡丹江路500㎡商铺出租，可办照,2019/3/31,上海,宝山,通河,6,万/月,4,元/日.㎡,,独立商业,无,,其它业态,宝山通河牡丹江路500㎡商铺出租，可办照,空铺,2020/3/31 14:10,121.489,31.4104,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",500㎡,牡丹江路,0,0,0,0,0,无,0
1282343,,-,浦东洋泾270㎡商铺,2020/3/4,上海,浦东,洋泾,5.5,万/月,6.79,元/日.㎡,,-,无,,其它业态,浦东洋泾270㎡商铺,-,2020/3/4 20:40,121.467669,30.91756947,"{'9': ['无转让费'], '16': ['临近学校', '临近写字楼', '居民密集区']}",-,-,0,0,0,0,0,无,0
1283186,,-,徐汇漕河泾10㎡商铺,2020/3/7,上海,徐汇,漕河泾,1.2,万/月,40,元/日.㎡,,-,无,,其它业态,徐汇漕河泾10㎡商铺,-,2020/3/7 19:41,121.4441082,31.18031671,"{'9': ['无转让费'], '16': ['临近地铁', '临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1296918,,-,浦东川沙160㎡商铺出租,2020/3/26,上海,浦东,川沙,1.3,万/月,2.71,元/日.㎡,,独立商业,无,,其它业态,浦东川沙160㎡商铺出租,-,4天前更新,121.684,31.2686,"{'9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁', '临近学校']}",-,-,0,0,0,0,0,无,0
959101,,-,奉贤青村南奉公路83㎡商铺出租，可办照，可餐饮,2019/4/16,上海,奉贤,青村,7500,元/月,3.01,元/日.㎡,,百货/购物中心,无,,其它业态,奉贤青村南奉公路83㎡商铺出租，可办照，可餐饮,空铺,2020/4/16 14:10,121.524005,30.926478,"{'7': ['在商场内'], '9': ['无转让费', '可餐饮'], '13': ['房东直租']}",83㎡,南奉公路,3月一付,1月房租,-,-,12个月,另签一份,否
1244886,,-,宝山淞宝友谊路408㎡小吃快餐店转让，可办照，可明火，可餐饮,2019/11/27,上海,宝山,淞宝,5.36,万/月,4.38,元/日.㎡,,独立商业,60,万,酒楼餐饮,宝山淞宝友谊路408㎡小吃快餐店转让，可办照，可明火，可餐饮,营业中,2020/11/27 9:53,121.48401,31.409176,"{'9': ['可餐饮'], '13': ['可明火'], '16': ['临近地铁', '临近学校']}",408㎡,友谊路,3月一付,2月房租,-,-,-,无,否
1296483,,-,浦东周浦康沈路50㎡服装店转让，可办照,2020/3/25,上海,浦东,周浦,1.7,万/月,11.33,元/日.㎡,,独立商业,15,万,服饰鞋包,浦东周浦康沈路50㎡服装店转让，可办照,营业中,4天前更新,121.58539,31.122729,"{'16': ['临近学校', '居民密集区']}",50㎡,康沈路,0,0,0,0,0,无,0
1136001,17321048796,-,嘉定南翔民主街150㎡商铺出租，可办照,2019/8/18,上海,嘉定,南翔,1.33,万/月,2.96,元/日.㎡,店主自述：商铺位于嘉定南翔，地址在嘉定区民.主街，面积150㎡，是上下两层临街店铺，现为空铺，店主直租无转让费...,社区商业,无,,其它业态,嘉定南翔民主街150㎡商铺出租，可办照,空铺,2020/8/18 17:46,121.31279,31.29517,"{'9': ['无转让费'], '13': ['房东直租', '宽门面'], '16': ['临近学校']}",150㎡,民主街,半年付（8万）,1月房租,-,-,36个月,无,否
1294938,,-,浦东航头150㎡商铺,2020/3/24,上海,浦东,航头,1.5,万/月,3.33,元/日.㎡,,百货/购物中心,无,,其它业态,浦东航头150㎡商铺,-,5天前更新,121.6457035,31.03241199,"{'7': ['在商场内'], '9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
1265569,,-,松江松江新城新松江路288㎡商铺转让，可办照，可明火，可餐饮,2019/12/22,上海,松江,松江新城,6.67,万/月,7.72,元/日.㎡,,独立商业,65,万,其它业态,松江松江新城新松江路288㎡商铺转让，可办照，可明火，可餐饮,空铺,2020/12/22 15:16,121.217825,31.045617,"{'9': ['可餐饮'], '13': ['可明火'], '16': ['临近学校', '居民密集区']}",288㎡,新松江路,0,0,0,0,0,无,0
1259536,,-,青浦赵巷金汇路86㎡小吃快餐店转让，个人照可用，可餐饮,2019/12/13,上海,青浦,赵巷,9990,元/月,3.87,元/日.㎡,,独立商业,20,万,酒楼餐饮,青浦赵巷金汇路86㎡小吃快餐店转让，个人照可用，可餐饮,营业中,2020/12/13 7:00,121.4689401,30.93625545,"{'7': ['档口'], '9': ['可餐饮', '房租月付'], '16': ['临近地铁']}",86㎡,金汇路,0,0,0,0,0,无,0
1296958,,-,浦东洋泾苗圃路50㎡饮料店/水吧转让，个人照可用,2020/3/26,上海,浦东,洋泾,2.6,万/月,17.33,元/日.㎡,,独立商业,38,万,酒楼餐饮,浦东洋泾苗圃路50㎡饮料店/水吧转让，个人照可用,营业中,4天前更新,121.554255,31.248341,"{'16': ['临近地铁', '临近学校', '居民密集区']}",50㎡,苗圃路,0,0,0,0,0,无,0
1238631,,-,黄浦打浦桥斜徐路500㎡商铺出租，可办照,2019/11/22,上海,黄浦,打浦桥,6.8,万/月,4.53,元/日.㎡,,独立商业,无,,其它业态,黄浦打浦桥斜徐路500㎡商铺出租，可办照,空铺,2020/11/22 15:10,121.478831,31.213024,"{'0': ['免租期'], '9': ['无转让费'], '13': ['房东直租'], '16': ['临近地铁']}",500㎡,斜徐路,半年付（40.8万）,1月房租,-,-,12个月,无,否
1292520,,-,浦东唐镇川沙路80㎡小吃快餐店转让，公司照可过户，可餐饮,2020/3/23,上海,浦东,唐镇,8333,元/月,3.47,元/日.㎡,,独立商业,5,万,酒楼餐饮,浦东唐镇川沙路80㎡小吃快餐店转让，公司照可过户，可餐饮,营业中,2020/3/23 17:49,121.698042,31.215926,"{'4': ['证照齐全'], '9': ['可餐饮'], '16': ['临近学校', '居民密集区']}",80㎡,川沙路,0,0,0,0,0,无,0
1279012,,-,浦东川沙80㎡商铺,2020/2/18,上海,浦东,川沙,8333,元/月,3.47,元/日.㎡,,-,无,,其它业态,浦东川沙80㎡商铺,-,2020/2/18 17:31,121.7020693,31.2094792,"{'9': ['无转让费'], '16': ['临近学校', '居民密集区']}",-,-,0,0,0,0,0,无,0
